municipio_codigo,nome_municipio,uf,semana_epidemiologica,temperatura_media_c,temperatura_max_c,umidade_relativa_pct,precipitacao_acumulada_mm,ndvi_medio,cobertura_agua_pct,altitude_media_m,populacao_exposta,densidade_demografica,indice_saneamento_pct,casos_semana_anterior,precip_tendencia,temp_tendencia,nivel_risco
MUN_005,Araguaína,SP,41,19.78,25.15,69.28,62.36,0.341,5.09,422.0,2275349,231.0,85.2,34.3,51.14,20.8,Alto
MUN_062,Campinas,RJ,11,25.92,28.21,59.67,46.77,0.281,4.08,776.5,320534,138.9,88.6,37.54,45.46,24.9,Baixo
MUN_138,Uberlândia,PR,22,22.31,27.38,42.03,23.11,0.1,4.91,243.0,326107,484.7,56.0,65.01,22.36,22.63,Alto
MUN_074,Sorocaba,MG,17,30.95,36.48,54.21,80.52,0.409,1.95,523.3,1909537,423.7,63.9,64.89,72.89,31.14,Alto
MUN_088,Uberlândia,TO,34,30.43,36.38,63.83,7.39,0.21,2.13,132.1,1574307,124.8,83.9,40.21,-12.53,31.77,Baixo
MUN_115,Salvador,SC,45,21.43,25.07,53.32,31.26,0.229,4.46,275.1,2532386,331.1,48.1,37.3,8.91,24.14,Alto
MUN_051,Caxias do Sul,AM,17,30.46,34.27,75.71,64.09,0.329,5.28,58.4,1121651,459.6,50.7,62.7,58.14,26.53,Medio
MUN_156,Sorocaba,GO,23,28.29,34.18,78.08,81.7,0.299,5.9,560.0,1022957,188.2,75.9,39.71,78.85,29.45,Alto
MUN_100,Crato,RJ,27,28.68,34.81,82.3,117.21,0.61,6.87,40.2,1370925,464.6,51.3,81.45,128.22,28.06,Alto
MUN_149,Manaus,BA,51,26.62,31.71,78.76,52.75,0.366,5.04,687.2,1356804,314.2,58.0,59.22,43.63,25.89,Alto
MUN_012,Araguaína,RJ,20,23.44,27.16,58.25,35.17,0.353,2.71,888.3,1129930,405.1,64.8,64.44,49.88,23.95,Baixo
MUN_195,Curitiba,SP,24,25.48,29.91,56.62,19.23,0.264,7.2,1043.2,2629385,326.5,69.4,54.8,24.04,26.03,Baixo
MUN_081,Natal,BA,20,32.72,36.12,63.06,27.15,0.298,3.9,647.6,381087,471.4,64.3,69.32,32.13,32.19,Medio
MUN_077,Uberlândia,CE,3,26.25,31.27,68.69,78.79,0.459,7.02,280.5,865483,369.2,38.8,67.39,81.62,30.46,Alto
MUN_172,Crato,GO,42,26.48,33.34,60.07,104.19,0.455,6.43,406.3,797581,427.8,57.5,78.98,91.51,27.83,Alto
MUN_033,Ribeirão Preto,MG,22,31.68,37.38,60.76,28.67,0.185,2.42,808.2,638961,279.7,64.9,54.73,26.83,34.21,Baixo
MUN_143,Sorocaba,BA,3,24.2,29.87,67.39,55.95,0.47,3.23,764.0,630128,305.7,66.6,85.99,52.82,21.28,Baixo
MUN_141,Araguaína,PA,41,24.43,29.38,47.52,27.41,0.309,0.0,2.9,1745559,404.7,63.9,44.2,24.88,23.42,Medio
MUN_023,Natal,RJ,29,20.7,26.48,58.73,54.11,0.308,4.45,1165.5,998813,70.6,91.4,9.31,42.15,23.66,Baixo
MUN_100,Campinas,SC,41,22.67,29.49,54.95,25.87,0.378,1.33,242.6,390615,265.0,81.9,43.35,33.68,22.91,Alto
MUN_036,Ribeirão Preto,SC,38,29.08,34.68,71.64,14.23,0.386,1.32,558.2,1410935,457.9,50.8,64.55,27.18,30.16,Alto
MUN_047,Ribeirão Preto,PR,22,24.46,31.1,55.74,46.19,0.392,6.72,71.5,2526164,260.6,71.0,56.01,56.76,25.9,Alto
MUN_160,Montes Claros,RS,2,33.05,37.9,73.35,85.78,0.265,5.78,1194.3,2933769,179.7,75.3,40.09,90.52,33.5,Baixo
MUN_103,Uberlândia,PE,4,29.71,32.53,68.09,40.89,0.246,5.25,1140.2,387427,83.0,96.1,9.98,31.37,31.95,Baixo
MUN_065,Salvador,PR,52,25.36,29.74,55.19,40.28,0.222,2.45,375.0,1444697,151.3,80.8,31.48,34.7,27.63,Baixo
MUN_119,Ribeirão Preto,CE,26,28.35,32.9,64.27,127.62,0.399,7.79,928.7,1180179,401.5,74.0,64.54,114.73,31.53,Medio
MUN_017,Uberlândia,RS,20,25.21,30.01,60.91,46.3,0.33,1.03,332.1,146353,271.3,63.8,44.55,35.69,23.52,Medio
MUN_173,Montes Claros,BA,13,23.91,28.25,58.47,25.61,0.173,2.91,424.1,1817360,208.9,64.4,33.2,18.37,23.14,Baixo
MUN_052,Montes Claros,RS,42,27.54,31.07,67.45,81.95,0.503,7.73,322.7,1485424,275.5,74.1,33.92,82.3,24.89,Alto
MUN_121,Itaquaquecetuba,BA,12,31.01,36.02,67.16,40.16,0.246,5.29,1133.0,163684,277.6,74.6,59.47,45.15,31.4,Baixo
MUN_140,Palmas,RS,19,25.73,30.04,78.6,45.93,0.338,2.88,321.4,514827,317.5,68.9,61.05,41.24,25.5,Medio
MUN_170,Natal,PA,20,23.26,29.25,61.49,48.25,0.323,4.42,189.4,1854488,99.3,65.1,30.66,56.18,18.78,Medio
MUN_009,Palmas,GO,5,26.13,30.46,55.22,44.29,0.203,6.71,194.5,2626866,91.2,96.9,14.94,45.78,26.37,Medio
MUN_101,Fortaleza,MG,12,28.46,32.6,47.21,12.23,0.362,0.39,1145.5,2991171,324.6,70.8,53.38,7.17,31.95,Baixo
MUN_101,Fortaleza,MG,12,28.46,32.6,47.21,12.23,0.362,0.39,1145.5,2991171,324.6,70.8,53.38,7.17,31.95,Baixo
MUN_091,Uberlândia,AM,38,26.04,30.71,64.79,32.4,0.239,4.72,169.2,400667,387.8,65.3,58.85,49.7,22.69,Alto
MUN_057,Macaé,RJ,37,26.82,32.45,68.38,73.74,0.308,4.98,311.5,1781334,409.2,69.3,62.89,78.85,25.36,Alto
MUN_137,Sorocaba,PE,14,26.31,30.72,55.5,28.04,0.288,4.13,900.6,203530,190.5,80.8,30.39,40.68,24.5,Baixo
MUN_032,Uberlândia,MG,49,27.99,33.2,67.03,73.81,0.398,5.75,886.2,2368817,225.3,89.5,30.7,67.78,28.78,Baixo
MUN_069,Natal,SP,42,26.91,31.72,73.6,81.1,0.452,7.14,1132.2,691660,486.2,45.4,104.31,90.58,23.02,Alto
MUN_113,Montes Claros,RJ,9,27.7,31.99,62.81,9.1,0.093,5.41,1196.0,593092,418.5,52.1,51.13,10.91,23.08,Baixo
MUN_176,Araguaína,GO,52,29.96,33.56,65.45,39.13,0.256,1.61,471.8,1395818,61.2,67.4,17.18,39.9,29.78,Baixo
MUN_053,Araguaína,BA,26,23.16,28.54,84.58,120.38,0.49,8.41,417.9,2121367,164.7,85.0,42.82,113.79,22.92,Medio
MUN_145,Goiânia,RN,25,28.32,34.79,55.97,35.31,0.19,2.77,1047.5,1531922,329.5,56.1,60.21,43.33,30.38,Baixo
MUN_167,Recife,PA,27,27.03,30.92,64.43,37.65,0.339,8.2,443.8,2997086,267.2,66.3,55.8,42.64,28.94,Medio
MUN_028,Crato,RJ,49,23.83,28.93,69.69,93.97,0.499,6.58,412.8,2872516,450.8,61.2,84.24,93.71,22.42,Alto
MUN_107,Fortaleza,TO,36,31.99,37.62,60.14,23.74,0.247,1.32,22.6,1635275,212.5,87.1,18.71,23.92,33.84,Medio
MUN_173,Uberlândia,PE,9,20.71,23.9,75.0,57.71,0.25,5.63,870.9,703657,310.7,71.9,44.3,64.75,19.72,Baixo
MUN_190,Campinas,PR,2,25.01,30.65,69.47,61.15,0.277,6.06,966.5,829740,445.7,65.4,57.68,63.83,28.66,Alto
MUN_016,Recife,SP,29,27.34,32.84,56.04,67.75,0.309,5.88,380.8,1259417,434.7,50.6,63.45,57.69,28.64,Alto
MUN_081,Itaquaquecetuba,CE,42,28.73,32.44,54.04,37.63,0.119,4.7,1164.9,2657694,50.8,98.9,11.27,29.32,27.7,Baixo
MUN_045,Palmas,PA,6,29.54,31.72,60.71,16.41,0.306,3.03,203.1,506734,60.2,75.6,11.27,36.34,28.04,Medio
MUN_156,Natal,SC,34,31.12,35.09,69.38,47.22,0.306,4.57,923.0,2011364,432.6,42.3,67.04,51.71,29.36,Alto
MUN_054,Sorocaba,RN,45,25.09,31.27,46.64,29.33,0.396,1.85,338.1,174853,320.1,67.2,64.44,6.17,26.53,Alto
MUN_047,Itaquaquecetuba,PE,3,25.72,28.78,61.27,86.36,0.227,6.78,266.9,322120,147.4,67.0,45.44,98.14,27.21,Medio
MUN_033,Recife,AM,37,19.42,24.37,81.79,46.69,0.36,6.59,398.4,547022,261.3,73.6,36.59,55.81,19.18,Medio
MUN_124,Natal,BA,37,22.51,27.06,51.81,42.1,0.203,7.02,221.5,369166,323.7,74.1,43.07,42.78,21.05,Medio
MUN_084,Caxias do Sul,PR,43,33.33,37.62,70.0,41.54,0.09,5.08,578.0,2766824,382.7,59.8,63.01,31.14,32.75,Medio
MUN_088,Goiânia,RN,35,28.9,33.73,76.04,63.98,0.269,8.52,208.4,1186587,155.8,63.1,33.92,55.08,27.08,Alto
MUN_141,Araguaína,PE,41,27.08,33.28,80.97,14.29,0.221,5.31,480.6,1249234,122.3,77.6,32.72,22.27,26.97,Baixo
MUN_159,Recife,CE,12,25.12,26.97,63.27,59.63,0.3,6.33,502.5,875311,379.9,69.8,55.05,51.76,23.58,Alto
MUN_103,Recife,BA,30,24.89,30.32,71.99,84.8,0.309,2.99,302.1,647947,119.3,61.7,28.59,80.92,26.45,Medio
MUN_154,Salvador,AM,12,32.03,35.32,62.72,12.31,0.269,1.59,720.5,723996,218.7,62.7,50.69,-1.73,31.62,Baixo
MUN_193,Crato,SP,27,24.95,29.01,54.94,20.11,0.237,5.85,988.7,1857564,329.7,57.2,39.97,12.02,24.19,Baixo
MUN_121,Macaé,RJ,7,22.37,24.92,55.49,12.92,0.176,5.47,69.1,1988549,349.1,50.5,77.19,16.6,20.78,Alto
MUN_182,Ribeirão Preto,TO,28,28.84,35.06,55.92,73.82,0.312,6.65,684.9,115422,64.6,74.6,36.42,74.26,29.89,Baixo
MUN_053,Araguaína,SC,3,26.59,32.73,46.8,71.47,0.384,3.15,399.8,178303,170.7,63.4,43.59,58.88,27.58,Medio
MUN_025,Recife,RJ,14,22.01,27.13,45.43,17.11,0.243,4.18,1012.4,1390293,303.9,65.8,29.01,13.53,22.58,Baixo
MUN_105,Caxias do Sul,GO,51,25.72,31.39,46.16,21.0,0.231,4.21,852.7,1057262,186.0,75.7,21.03,15.77,27.01,Baixo
MUN_049,Santos,BA,27,26.57,33.18,73.9,45.37,0.228,4.82,452.5,779515,345.4,66.3,55.7,48.76,27.12,Alto
MUN_124,Uberlândia,RJ,44,26.63,31.27,66.45,38.95,0.225,4.67,271.4,2715899,486.1,51.2,70.01,48.9,25.14,Alto
MUN_178,Manaus,SP,50,28.23,33.29,61.13,26.0,0.422,2.44,137.9,279162,488.3,62.2,104.21,18.04,30.17,Alto
MUN_001,Goiânia,PR,51,26.01,29.83,78.19,142.6,0.449,10.17,1058.7,1087390,332.2,58.5,70.02,139.3,27.0,Alto
MUN_194,Manaus,PR,40,35.95,40.46,58.19,44.6,0.368,3.15,1050.7,864443,139.0,100.0,18.0,42.88,38.99,Baixo
MUN_028,Palmas,TO,12,23.01,28.06,57.78,42.87,0.312,6.74,451.5,2586289,364.1,73.4,59.27,8.5,20.37,Alto
MUN_085,Natal,PA,49,25.1,31.77,65.0,12.86,0.292,0.0,354.8,1036299,223.4,65.1,52.16,29.6,22.94,Alto
MUN_009,Santos,TO,6,24.1,29.2,63.81,67.41,0.387,6.13,184.6,1194425,397.7,66.3,76.19,52.4,24.09,Alto
MUN_198,Crato,MG,9,24.93,28.28,62.25,20.23,0.226,4.78,380.1,870652,288.6,65.2,37.6,15.58,23.95,Medio
MUN_067,Campinas,CE,39,24.33,28.99,64.56,30.73,0.335,4.4,259.4,2910014,176.8,75.2,47.21,47.95,19.84,Medio
MUN_112,Fortaleza,SP,52,29.01,33.11,74.3,53.89,0.332,2.37,178.8,1849862,187.2,75.4,38.44,65.67,27.27,Medio
MUN_070,Montes Claros,AM,22,18.65,21.22,52.22,49.6,0.304,6.11,676.8,2767822,423.6,51.4,79.89,55.7,18.39,Alto
MUN_111,Santos,RJ,6,23.69,28.05,53.71,15.33,0.147,2.12,331.5,843786,267.7,75.6,43.05,13.1,25.24,Medio
MUN_146,Fortaleza,TO,42,28.24,32.7,63.66,29.93,0.205,3.12,467.7,1466240,487.2,46.4,91.38,8.47,27.07,Alto
MUN_149,Uberlândia,SC,18,22.17,25.93,65.41,44.81,0.289,4.37,68.5,2247541,179.2,72.5,45.22,60.99,23.26,Medio
MUN_003,Macaé,SC,29,33.45,38.45,67.44,54.52,0.15,7.5,35.3,2009701,163.5,77.7,48.14,39.54,33.16,Alto
MUN_132,Caxias do Sul,TO,32,26.33,30.42,78.12,115.4,0.425,5.77,699.8,1804114,344.9,67.7,41.12,127.24,28.59,Medio
MUN_063,Ribeirão Preto,RS,51,25.87,29.75,65.01,29.15,0.135,3.89,1160.2,2405561,266.4,68.4,57.23,24.1,26.82,Baixo
MUN_005,Salvador,AM,25,22.31,24.95,56.98,72.56,0.338,7.58,105.3,1619981,474.1,44.1,65.8,76.69,17.8,Alto
MUN_111,Campinas,PE,43,22.84,27.23,67.12,49.09,0.291,5.75,746.4,1876566,393.2,52.8,86.38,53.37,24.89,Alto
MUN_005,Natal,AM,47,24.65,28.49,71.58,36.36,0.318,0.0,704.6,2316071,283.4,72.3,37.75,33.51,21.22,Baixo
MUN_168,Santos,GO,13,29.09,33.69,71.61,50.77,0.251,1.75,575.3,1018155,436.7,67.4,62.82,51.61,28.44,Medio
MUN_019,Campinas,PA,2,15.32,20.44,69.85,57.87,0.261,7.06,1014.2,516217,137.7,90.4,16.72,54.77,15.02,Baixo
MUN_166,Araguaína,SP,47,24.32,27.11,69.87,91.04,0.258,5.36,213.3,2249220,75.1,83.9,12.1,95.25,21.9,Medio
MUN_179,Palmas,SP,48,25.4,32.18,64.08,64.38,0.34,6.1,386.7,417190,393.0,64.1,75.48,67.57,22.48,Alto
MUN_057,Salvador,MG,33,27.21,32.84,60.34,93.64,0.439,6.27,863.3,678839,334.8,58.0,75.61,82.1,27.27,Alto
MUN_026,Manaus,GO,17,29.81,33.07,84.1,121.38,0.414,10.39,689.5,2511379,28.4,87.0,12.32,128.54,27.92,Baixo
MUN_172,Macaé,PR,39,27.46,33.94,75.44,78.12,0.24,4.43,691.3,641270,409.2,67.5,57.55,71.43,28.0,Medio
MUN_091,Montes Claros,PA,49,29.07,33.34,68.34,20.6,0.092,3.49,638.5,1984168,322.3,69.6,54.27,31.46,26.75,Alto
MUN_187,Manaus,RN,20,22.22,28.12,83.12,106.45,0.341,7.1,1162.5,1973896,478.3,58.0,73.83,102.31,19.5,Alto
MUN_103,Caxias do Sul,TO,18,26.87,31.54,64.99,83.15,0.349,6.94,581.8,578700,333.1,68.4,36.07,81.84,23.88,Medio
MUN_079,Natal,AM,30,27.37,34.11,49.21,21.15,0.215,3.07,237.3,1166123,458.5,47.3,70.45,17.1,30.92,Medio
MUN_139,Fortaleza,AM,33,19.18,25.49,71.67,38.99,0.195,4.91,697.7,2967433,87.2,83.2,30.19,33.55,20.12,Baixo
MUN_013,Natal,MG,11,26.09,29.9,56.42,16.97,0.271,2.07,1141.4,55364,29.0,77.3,31.76,6.57,23.25,Baixo
MUN_147,Santos,MG,31,23.29,27.63,60.46,37.76,0.27,5.12,457.0,2913521,253.9,64.4,45.76,20.47,21.4,Medio
MUN_018,Campinas,RS,52,20.1,24.96,81.0,133.52,0.442,7.53,480.2,1364108,446.1,71.5,75.09,146.3,17.29,Alto
MUN_196,Uberlândia,GO,23,30.13,33.21,68.98,66.01,0.443,7.05,746.0,229063,298.3,81.3,33.87,64.66,30.37,Baixo
MUN_005,Manaus,SC,21,28.45,33.19,60.31,14.36,0.288,1.52,1128.7,1860931,129.8,87.8,14.37,23.58,29.56,Baixo
MUN_101,Fortaleza,CE,12,33.18,38.15,72.24,85.9,0.427,3.7,948.8,1850130,350.8,57.9,54.91,98.55,31.42,Medio
MUN_007,Caxias do Sul,RS,24,22.32,27.94,68.45,43.76,0.485,6.08,982.2,1505221,428.0,57.6,64.94,52.55,23.06,Baixo
MUN_182,Santos,RS,29,26.54,31.2,56.03,19.57,0.331,1.63,282.3,2391067,203.7,78.0,27.59,10.87,29.05,Baixo
MUN_004,Natal,MG,35,22.07,27.93,66.71,39.92,0.117,2.06,500.6,1941785,306.6,64.2,59.71,49.6,21.59,Alto
MUN_147,Santos,MG,31,23.29,27.63,60.46,37.76,0.27,5.12,457.0,2913521,253.9,64.4,45.76,20.47,21.4,Medio
MUN_117,Belém,GO,1,25.37,29.75,80.67,83.21,0.328,0.1,204.8,268715,391.1,66.3,53.69,104.79,30.17,Medio
MUN_095,Recife,PE,43,28.98,34.01,67.28,69.11,0.061,7.39,225.8,85030,426.1,50.1,70.74,73.25,32.31,Medio
MUN_148,Campinas,SP,32,23.4,27.84,60.69,51.05,0.186,8.71,636.2,802879,256.6,70.4,45.75,48.12,23.46,Medio
MUN_160,Campinas,AM,9,32.01,36.98,68.06,33.45,0.311,4.01,993.2,451585,80.4,77.2,5.11,34.74,34.01,Baixo
MUN_054,Caxias do Sul,SC,13,22.37,26.06,60.14,24.49,0.182,4.74,900.5,362434,425.6,67.0,76.23,17.13,25.67,Medio
MUN_132,Natal,TO,46,29.97,34.61,60.57,26.32,0.258,2.92,660.7,2453456,450.9,55.5,49.59,36.22,26.76,Medio
MUN_194,Uberlândia,BA,30,28.29,33.17,60.82,31.72,0.341,2.77,819.8,149704,97.4,82.8,4.27,31.21,27.77,Baixo
MUN_095,Uberlândia,PA,14,25.15,30.5,49.01,76.15,0.366,5.84,1056.2,2290527,368.2,68.4,57.72,72.05,20.63,Baixo
MUN_192,Santos,RS,15,22.7,27.97,54.51,31.38,0.289,4.0,185.0,2558628,412.7,93.7,40.08,31.56,22.58,Alto
MUN_023,Palmas,MG,11,26.29,33.75,70.83,89.43,0.308,4.65,58.5,2907586,439.1,47.1,75.07,80.81,27.38,Medio
MUN_040,Salvador,TO,42,23.93,29.26,45.64,32.8,0.188,4.39,962.5,112458,373.8,66.0,69.69,41.33,23.01,Baixo
MUN_003,Caxias do Sul,PA,31,26.58,31.26,90.67,130.33,0.386,7.93,501.9,2605070,378.1,73.3,66.63,138.61,30.1,Alto
MUN_063,Recife,AM,23,20.03,25.2,61.44,27.24,0.367,4.11,862.2,936217,249.5,68.1,39.39,17.37,19.15,Baixo
MUN_113,Manaus,PR,8,17.44,22.51,72.85,65.39,0.485,7.04,842.0,540909,323.7,64.7,52.89,59.34,15.96,Medio
MUN_074,Campinas,AM,23,25.56,29.13,64.79,55.38,0.393,5.07,792.1,2963783,490.7,46.3,84.11,54.93,28.24,Alto
MUN_164,Natal,TO,26,24.95,29.19,50.68,12.54,0.269,2.96,977.7,134789,414.6,61.6,64.47,18.86,22.66,Baixo
MUN_038,Uberlândia,MG,27,30.17,35.76,81.75,129.14,0.366,8.65,650.0,472841,157.0,81.0,29.49,132.58,29.94,Medio
MUN_188,Caxias do Sul,CE,2,20.78,23.85,73.65,57.67,0.257,6.15,59.1,2224607,325.6,69.7,53.68,48.37,19.01,Medio
MUN_015,Natal,GO,7,35.56,41.17,61.38,57.97,0.32,3.05,695.1,2613353,262.0,60.8,61.03,48.23,34.37,Baixo
MUN_194,Recife,TO,42,32.77,38.05,46.49,12.28,0.292,5.07,901.4,1289717,272.2,77.3,30.01,28.61,28.43,Baixo
MUN_181,Uberlândia,RN,35,23.82,28.4,75.24,93.61,0.287,6.65,22.5,2959274,108.8,75.4,31.9,96.93,22.69,Alto
MUN_052,Macaé,RN,16,22.09,27.1,67.42,23.3,0.257,0.63,830.8,1453812,375.6,56.8,59.94,16.03,24.06,Alto
MUN_019,Curitiba,BA,49,27.62,32.03,71.32,27.0,0.209,7.6,94.0,1344241,69.5,86.7,16.89,44.02,29.79,Medio
MUN_133,Crato,RS,26,25.62,29.14,69.83,32.09,0.276,3.05,1106.8,197812,114.5,89.1,1.8,34.37,26.34,Baixo
MUN_043,Natal,SC,6,28.94,34.59,60.94,62.88,0.389,5.39,130.9,428208,492.5,46.1,75.12,62.46,32.26,Alto
MUN_063,Fortaleza,CE,11,27.88,34.1,45.06,30.82,0.246,1.42,1052.9,2680946,462.8,49.5,64.57,13.65,27.45,Baixo
MUN_091,Montes Claros,AM,33,26.02,33.19,72.67,37.34,0.312,4.21,345.2,2232477,146.2,89.8,24.43,26.37,24.47,Baixo
MUN_036,Manaus,GO,5,23.26,27.22,70.72,25.48,0.164,4.26,323.6,2916235,46.7,88.3,20.26,20.74,24.8,Baixo
MUN_028,Crato,RJ,49,23.83,28.93,69.69,93.97,0.499,6.58,412.8,2872516,450.8,61.2,84.24,93.71,22.42,Alto
MUN_146,Montes Claros,RS,24,30.92,35.62,67.02,35.24,0.258,1.0,191.7,1983391,34.9,88.5,29.95,21.17,28.28,Baixo
MUN_080,Santos,PR,28,25.6,32.75,72.14,34.95,0.207,1.98,118.5,715044,452.7,51.5,79.85,21.68,21.9,Medio
MUN_105,Macaé,TO,51,20.0,25.3,57.81,28.39,0.262,5.98,709.2,2960353,137.9,79.5,20.77,35.79,16.4,Baixo
MUN_141,Uberlândia,TO,1,31.83,36.31,61.84,38.64,0.235,3.11,666.5,1495102,299.1,61.1,61.82,26.49,31.36,Baixo
MUN_006,Macaé,CE,52,22.52,30.0,49.36,22.3,0.229,0.64,118.9,1054518,189.0,71.8,42.85,24.94,22.21,Alto
MUN_041,Manaus,CE,2,26.68,32.79,59.13,38.78,0.312,5.58,753.0,2830735,346.0,70.4,62.75,40.52,26.65,Medio
MUN_096,Belém,CE,21,26.76,31.05,49.34,26.87,0.244,2.22,279.9,2492685,40.2,86.3,8.19,26.75,26.48,Baixo
MUN_145,Crato,CE,26,25.58,29.85,69.25,35.4,0.313,3.74,828.7,128245,263.9,65.1,37.56,41.16,24.06,Baixo
MUN_134,Goiânia,PA,29,27.44,30.48,61.53,38.14,0.299,6.42,154.0,1855983,294.2,74.6,50.98,52.72,26.2,Medio
MUN_128,Fortaleza,MG,25,27.76,33.44,64.39,3.6,0.249,0.0,561.1,402482,248.5,86.0,35.1,8.3,27.34,Baixo
MUN_114,Caxias do Sul,MG,51,19.46,23.3,58.88,21.68,0.229,0.62,428.0,238835,328.4,63.1,52.19,26.32,19.11,Alto
MUN_133,Ribeirão Preto,PA,43,25.8,31.11,75.82,87.06,0.286,6.89,386.9,2425289,341.6,65.8,45.38,91.14,25.74,Medio
MUN_017,Goiânia,PR,43,25.58,30.02,59.18,42.4,0.22,6.57,205.7,2872532,237.4,60.6,40.68,38.46,26.23,Medio
MUN_163,Fortaleza,CE,21,27.68,30.73,64.66,38.21,0.244,4.99,627.7,1604461,87.9,79.8,37.17,38.21,24.67,Baixo
MUN_018,Belém,TO,30,25.26,30.83,63.34,33.43,0.209,5.63,520.3,2722538,351.6,59.2,71.93,32.82,22.23,Alto
MUN_136,Ribeirão Preto,BA,3,24.4,28.63,83.07,100.4,0.294,10.46,257.1,2486497,173.4,88.8,50.24,114.6,22.09,Medio
MUN_031,Recife,TO,52,27.56,32.26,58.6,54.01,0.408,7.76,135.1,1290121,313.8,60.2,54.88,60.48,22.65,Medio
MUN_152,Macaé,RJ,32,34.84,39.19,85.53,92.79,0.471,5.54,1020.7,2552904,185.1,94.2,31.96,78.63,37.68,Baixo
MUN_052,Montes Claros,PA,33,22.21,26.37,52.59,50.04,0.277,6.85,4.1,1212963,98.4,83.0,26.26,43.07,23.62,Medio
MUN_162,Fortaleza,SP,27,19.71,24.72,62.84,34.34,0.17,0.3,223.8,87083,26.7,94.3,27.4,27.7,20.38,Baixo
MUN_140,Campinas,AM,46,21.46,26.22,56.08,27.3,0.199,4.02,773.5,2738200,134.5,90.4,9.03,15.85,20.0,Baixo
MUN_147,Caxias do Sul,RS,5,28.47,35.51,63.97,60.44,0.147,5.63,780.5,451452,445.1,48.0,59.76,77.31,27.29,Medio
MUN_012,Santos,MG,21,15.2,18.85,63.99,57.91,0.368,5.42,397.4,1561574,243.5,62.5,42.65,46.14,12.1,Medio
MUN_130,Caxias do Sul,PA,52,22.53,28.75,68.78,77.36,0.346,6.7,483.6,2777588,388.7,54.7,72.91,102.01,25.41,Alto
MUN_032,Ribeirão Preto,RS,27,26.0,33.6,60.88,39.64,0.272,2.97,938.2,107597,491.1,47.5,76.73,37.23,24.41,Alto
MUN_118,Palmas,PA,8,30.46,36.76,67.88,31.07,0.379,1.49,567.4,1568356,471.8,62.4,53.05,33.88,31.87,Alto
MUN_058,Ribeirão Preto,GO,36,27.65,32.07,66.83,29.22,0.204,3.03,449.0,1832418,93.7,80.7,20.86,30.09,29.83,Baixo
MUN_013,Manaus,RJ,17,29.94,35.44,65.23,30.62,0.267,2.92,465.0,2502514,452.4,49.5,73.07,34.08,31.41,Alto
MUN_057,Sorocaba,PA,35,24.54,28.71,54.81,39.43,0.353,3.48,390.9,2196620,220.0,66.5,55.03,50.13,25.43,Medio
MUN_143,Itaquaquecetuba,PA,3,22.98,28.47,62.18,45.23,0.244,5.15,188.8,1695384,489.6,63.6,50.52,48.68,21.82,Medio
MUN_051,Crato,SP,33,25.66,31.18,79.0,109.21,0.61,10.22,361.8,859535,73.5,91.2,36.89,114.23,21.1,Medio
MUN_088,Manaus,BA,16,25.37,31.3,62.26,29.35,0.375,3.75,809.7,477357,183.0,86.6,31.04,39.41,29.62,Baixo
MUN_177,Macaé,SC,20,27.95,36.01,70.72,60.11,0.257,5.18,138.9,1559304,389.8,64.0,57.46,47.47,29.1,Alto
MUN_136,Ribeirão Preto,RJ,10,26.37,31.67,68.36,34.02,0.166,2.98,858.6,619053,169.2,75.6,20.62,22.42,25.45,Baixo
MUN_132,Fortaleza,SC,30,30.09,35.31,66.95,52.69,0.357,2.52,261.1,1417062,475.4,58.5,61.8,71.18,30.17,Medio
MUN_081,Uberlândia,RS,14,29.08,35.95,50.77,26.79,0.241,0.0,12.3,847603,267.2,71.4,24.96,30.14,28.76,Medio
MUN_062,Belém,CE,14,30.52,35.03,70.54,49.06,0.247,4.02,220.5,2635967,50.3,100.0,0.11,55.71,30.04,Baixo
MUN_055,Ribeirão Preto,RN,15,25.64,30.46,63.57,13.0,0.216,4.52,913.4,303198,363.6,56.9,64.85,4.18,26.14,Baixo
MUN_184,Ribeirão Preto,AM,25,30.8,33.9,58.01,12.23,0.141,6.65,298.4,2175832,384.3,64.4,60.06,16.4,33.26,Medio
MUN_091,Sorocaba,RN,49,25.35,31.13,71.63,31.06,0.289,0.0,895.2,2505320,414.6,68.6,60.87,37.37,22.69,Baixo
MUN_011,Caxias do Sul,PA,44,29.27,34.26,57.6,59.3,0.315,5.71,535.5,1690742,261.9,72.8,51.61,60.71,33.74,Alto
MUN_164,Uberlândia,SC,33,18.46,22.39,68.18,32.01,0.246,2.19,1012.6,1705616,487.6,60.1,61.44,34.12,17.72,Medio
MUN_056,Macaé,CE,32,26.55,29.58,67.27,122.79,0.254,9.67,302.8,1104046,129.6,79.1,36.79,131.78,29.76,Medio
MUN_098,Santos,RS,10,27.03,31.91,57.41,58.05,0.248,1.61,659.6,2474341,401.1,56.4,62.41,49.38,27.61,Alto
MUN_001,Itaquaquecetuba,GO,18,22.75,26.94,68.02,64.3,0.235,5.98,231.7,1118257,496.3,65.6,61.43,61.88,20.93,Alto
MUN_043,Natal,SC,6,28.94,34.59,60.94,62.88,0.389,5.39,130.9,428208,492.5,46.1,75.12,62.46,32.26,Alto
MUN_078,Curitiba,CE,51,31.31,35.53,63.31,103.56,0.36,8.9,589.5,1666455,436.9,62.0,77.13,92.71,30.54,Alto
